game_id,rated,turns,victory_status,winner,White Rating,Black Rating,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response
13889,TRUE,50,Resign,White,1356,1353,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
13890,TRUE,14,Resign,Black,1362,1446,C20,3,King's Pawn Game: Macleod Attack,King's Pawn Game,
13891,TRUE,77,Resign,Black,1369,1508,A04,2,Zukertort Opening: Kingside Fianchetto,Zukertort Opening,
13892,TRUE,34,Resign,Black,1383,1299,C20,3,King's Pawn Game: Macleod Attack,King's Pawn Game,
13893,TRUE,151,Mate,White,1369,1395,D00,3,Queen's Pawn Game #2,Queen's Pawn Game,
13894,TRUE,42,Resign,White,1387,1268,D02,5,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,Queen's Pawn Game,
13895,TRUE,24,Resign,Black,1241,1380,B15,5,Caro-Kann Defense,Caro-Kann Defense,
13896,TRUE,104,Resign,Black,1243,1361,A11,2,English Opening: Caro-Kann Defensive System,English Opening,
13897,TRUE,82,Mate,Black,1373,1367,C40,4,King's Pawn Game: Busch-Gass Gambit,King's Pawn Game,
13898,TRUE,71,Mate,White,1361,1361,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
13899,TRUE,51,Mate,White,1382,1373,D10,4,Slav Defense,Slav Defense,
13900,TRUE,39,Resign,White,1333,1386,B20,3,Sicilian Defense: Staunton-Cochrane Variation,Sicilian Defense,
13901,TRUE,88,Resign,Black,1398,1376,C20,3,King's Pawn Game: Macleod Attack,King's Pawn Game,
13902,TRUE,40,Resign,Black,1387,1386,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
13903,TRUE,45,Resign,Black,1396,1457,D02,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
13904,TRUE,107,Mate,White,1383,1420,C20,3,King's Pawn Game: Macleod Attack,King's Pawn Game,
13905,TRUE,54,Mate,Black,1350,1372,B20,3,Sicilian Defense: Staunton-Cochrane Variation,Sicilian Defense,
13906,TRUE,34,Mate,Black,1385,1355,B22,3,Sicilian Defense: Alapin Variation,Sicilian Defense,
13907,TRUE,70,Mate,Black,1237,1378,B12,5,Caro-Kann Defense: Maroczy Variation,Caro-Kann Defense,
13908,TRUE,43,Mate,White,1402,1389,B15,5,Caro-Kann Defense,Caro-Kann Defense,
13909,TRUE,35,Resign,White,1382,1242,B00,2,Owen Defense,Owen Defense,
13910,TRUE,39,Draw,Draw,1382,1373,B01,2,Scandinavian Defense,Scandinavian Defense,
13911,TRUE,47,Resign,White,1477,1392,A00,1,Anderssen Opening,Anderssen Opening,
13912,TRUE,63,Mate,White,1378,1406,C55,7,Italian Game: Two Knights Defense |  de Riviere Gambit,Italian Game,
13913,FALSE,40,Resign,White,1329,1424,B56,9,Sicilian Defense: Modern Variations,Sicilian Defense,
13914,TRUE,129,Out of Time,White,1284,1446,A04,2,Zukertort Opening: Black Mustang Defense,Zukertort Opening,
13915,TRUE,90,Mate,Black,1387,1436,C20,4,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,King's Pawn Game,
13916,TRUE,45,Resign,White,1430,1282,C46,5,Three Knights Opening,Three Knights Opening,
13917,TRUE,118,Mate,Black,1453,1380,C46,5,Three Knights Opening,Three Knights Opening,
13918,TRUE,49,Mate,White,1446,1317,C46,7,Four Knights Game: Italian Variation,Four Knights Game,
13919,TRUE,64,Resign,Black,1459,1392,C41,4,Philidor Defense #2,Philidor Defense,
13920,TRUE,42,Mate,Black,1434,1449,C58,11,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,Italian Game,
13921,FALSE,35,Mate,White,2621,1449,C50,9,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,Italian Game,
13922,TRUE,34,Draw,Draw,1151,1424,B01,2,Scandinavian Defense,Scandinavian Defense,
13923,FALSE,25,Resign,White,1151,1424,B50,4,Sicilian Defense,Sicilian Defense,
13924,FALSE,40,Resign,White,1329,1424,B56,9,Sicilian Defense: Modern Variations,Sicilian Defense,
13925,FALSE,20,Resign,White,1149,1424,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
13926,TRUE,98,Draw,Draw,1426,1357,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
13927,FALSE,37,Resign,White,1149,1426,C45,7,Scotch Game,Scotch Game,
13928,TRUE,70,Mate,Black,1621,1579,A22,5,English Opening: Carls-Bremen System,English Opening,
13929,TRUE,60,Mate,Black,1608,1610,B10,2,Caro-Kann Defense,Caro-Kann Defense,
13930,TRUE,53,Mate,White,1597,1630,A10,6,English Opening: Anglo-Scandinavian Defense |  Malvinas Variation,English Opening,
13931,TRUE,66,Resign,White,1620,1609,B07,6,Czech Defense,Czech Defense,
13932,TRUE,80,Out of Time,Black,1618,1687,A10,2,English Opening: Anglo-Scandinavian Defense,English Opening,
13933,TRUE,53,Out of Time,White,1608,1568,A34,5,English Opening: Symmetrical Variation |  Fianchetto Variation,English Opening,
13934,TRUE,111,Draw,Draw,1595,1517,A10,2,English Opening: Anglo-Dutch Defense,English Opening,
13935,TRUE,50,Out of Time,Black,1516,1586,A53,7,Old Indian: Czech Variation,Old Indian,
13936,TRUE,22,Resign,Black,1514,1576,A53,4,Old Indian Defense,Old Indian Defense,
13937,TRUE,83,Mate,White,1564,1549,A30,2,English Opening: Symmetrical Variation,English Opening,
13938,TRUE,109,Mate,White,1551,1562,A30,2,English Opening: Symmetrical Variation,English Opening,
13939,TRUE,61,Resign,White,1536,1610,A25,4,English Opening: King's English Variation |  Reversed Closed Sicilian,English Opening,
13940,TRUE,61,Resign,White,1569,1548,C15,7,French Defense: Winawer Variation |  Fingerslip Variation,French Defense,
13941,TRUE,63,Out of Time,White,1535,1556,A15,2,English Opening: Anglo-Indian Defense,English Opening,
13942,TRUE,43,Mate,White,1521,1543,D20,5,Queen's Gambit Accepted: Saduleto Variation,Queen's Gambit,Accepted
13943,TRUE,61,Resign,White,1536,1535,B10,2,Caro-Kann Defense,Caro-Kann Defense,
13944,TRUE,98,Out of Time,Black,1543,1682,D35,10,Queen's Gambit Declined: Exchange Variation |  Positional Variation,Queen's Gambit,Declined
13945,TRUE,107,Draw,Draw,1645,1539,B10,2,Caro-Kann Defense,Caro-Kann Defense,
13946,TRUE,94,Resign,Black,1554,1529,D20,6,Queen's Gambit Accepted: Central Variation |  McDonnell Defense,Queen's Gambit,Accepted
13947,TRUE,86,Resign,Black,1577,1538,B10,2,Caro-Kann Defense,Caro-Kann Defense,
13948,TRUE,31,Resign,White,1522,1583,D35,7,Queen's Gambit Declined: Exchange Variation,Queen's Gambit,Declined
13949,TRUE,133,Mate,White,1529,1537,B00,3,Caro-Kann Defense: Hillbilly Attack,Caro-Kann Defense,
13950,TRUE,72,Mate,Black,1514,1522,D10,4,Slav Defense,Slav Defense,
13951,TRUE,88,Draw,Draw,1519,1604,D35,7,Queen's Gambit Declined: Exchange Variation,Queen's Gambit,Declined
13952,TRUE,126,Draw,Draw,1622,1514,D00,3,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
13953,TRUE,75,Mate,White,1499,1498,D06,4,Queen's Gambit Refused: Marshall Defense,Queen's Gambit,Refused
13954,TRUE,89,Resign,White,1516,1515,B10,2,Caro-Kann Defense,Caro-Kann Defense,
13955,TRUE,52,Resign,Black,1532,1517,D35,9,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,Queen's Gambit,Declined
13956,TRUE,104,Mate,Black,1512,1514,B10,2,Caro-Kann Defense,Caro-Kann Defense,
13957,TRUE,59,Resign,White,1560,1531,B10,2,Caro-Kann Defense,Caro-Kann Defense,
13958,TRUE,83,Mate,White,1513,1507,A40,2,Horwitz Defense,Horwitz Defense,
13959,TRUE,66,Mate,Black,1526,1642,A40,2,Modern Defense,Modern Defense,
13960,TRUE,24,Mate,Black,1548,1503,A40,1,Queen's Pawn,Queen's Pawn,
13961,TRUE,52,Resign,Black,1512,1751,D45,10,Semi-Slav Defense: Normal Variation,Semi-Slav Defense,
13962,TRUE,90,Resign,Black,1469,1491,D02,4,Queen's Pawn Game: Symmetrical Variation,Queen's Pawn Game,
13963,TRUE,59,Out of Time,White,1486,1516,A00,5,Grob Opening: Spike |  Hurst Attack,Grob Opening,
13964,TRUE,14,Out of Time,Black,1651,1481,C55,6,Italian Game: Anti-Fried Liver Defense,Italian Game,
13965,TRUE,132,Draw,Draw,1480,1495,A84,5,Dutch Defense: Rubinstein Variation,Dutch Defense,
13966,TRUE,126,Resign,Black,1497,1637,D02,5,Queen's Pawn Game: London System,Queen's Pawn Game,
13967,TRUE,82,Resign,Black,1510,1725,D02,3,Queen's Pawn Game: Zukertort Variation,Queen's Pawn Game,
13968,TRUE,68,Resign,Black,1338,1326,C68,7,Ruy Lopez: Exchange Variation,Ruy Lopez,
13969,TRUE,126,Draw,Draw,1337,1352,B10,2,Caro-Kann Defense,Caro-Kann Defense,
13970,TRUE,55,Resign,White,1329,1253,C44,5,Ponziani Opening,Ponziani Opening,
13971,TRUE,98,Mate,Black,1263,1320,C41,5,Philidor Defense,Philidor Defense,
13972,TRUE,95,Resign,White,1331,1331,D00,2,Queen's Pawn Game,Queen's Pawn Game,
13973,TRUE,60,Resign,Black,1345,1208,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
13974,TRUE,137,Resign,White,1236,1360,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
13975,TRUE,43,Resign,White,1378,1370,C41,5,Philidor Defense #3,Philidor Defense,
13976,TRUE,52,Mate,Black,1379,1424,B06,2,Modern Defense,Modern Defense,
13977,TRUE,70,Resign,Black,1512,1365,A07,3,King's Indian Attack,King's Indian Attack,
13978,TRUE,48,Mate,Black,1373,1455,B20,3,Sicilian Defense: Staunton-Cochrane Variation,Sicilian Defense,
13979,TRUE,43,Resign,Black,1382,1441,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
13980,TRUE,94,Mate,Black,1214,1376,C41,5,Philidor Defense,Philidor Defense,
13981,TRUE,86,Draw,Draw,1378,1298,C00,2,French Defense #2,French Defense,
13982,TRUE,46,Resign,Black,1393,1367,D20,6,Queen's Gambit Accepted: Schwartz Defense,Queen's Gambit,Accepted
13983,TRUE,44,Resign,Black,1363,1450,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
13984,TRUE,56,Resign,Black,1346,1353,C41,5,Philidor Defense #3,Philidor Defense,
13985,TRUE,28,Resign,Black,1364,1349,B01,2,Scandinavian Defense,Scandinavian Defense,
13986,TRUE,27,Resign,White,1337,1376,C41,5,Philidor Defense,Philidor Defense,
13987,TRUE,61,Resign,White,1385,1377,C41,5,Philidor Defense,Philidor Defense,
13988,TRUE,37,Resign,White,1371,1193,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
13989,TRUE,47,Resign,Black,1364,1351,C41,4,Philidor Defense #2,Philidor Defense,
13990,TRUE,96,Mate,Black,1257,1343,C42,5,Russian Game: Urusov Gambit,Russian Game,
13991,TRUE,51,Mate,White,1334,1265,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
13992,TRUE,11,Mate,White,1252,1348,C23,3,Bishop's Opening,Bishop's Opening,
13993,TRUE,40,Resign,Black,1353,1581,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
13994,TRUE,52,Resign,Black,1362,1388,B20,2,Sicilian Defense,Sicilian Defense,
13995,TRUE,43,Resign,White,1377,1373,C41,5,Philidor Defense #3,Philidor Defense,
13996,TRUE,50,Mate,Black,1292,1364,C20,3,King's Pawn Game: Macleod Attack,King's Pawn Game,
13997,TRUE,88,Resign,Black,1210,1358,A00,1,Kadas Opening,Kadas Opening,
13998,TRUE,76,Mate,Black,1368,1390,C40,4,King's Pawn Game: Damiano Defense,King's Pawn Game,
13999,TRUE,58,Resign,Black,1379,1357,C41,4,Philidor Defense #2,Philidor Defense,
14000,TRUE,53,Resign,White,1345,1377,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
14001,TRUE,147,Mate,White,1339,1185,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
14002,TRUE,21,Resign,White,1169,1343,C41,5,Philidor Defense,Philidor Defense,
14003,TRUE,102,Resign,Black,1511,1328,C41,5,Philidor Defense,Philidor Defense,
14004,TRUE,5,Out of Time,White,1328,1362,B20,2,Sicilian Defense,Sicilian Defense,
14005,TRUE,38,Resign,Black,1332,1551,C00,3,French Defense: King's Indian Attack,French Defense,
14006,TRUE,68,Mate,Black,1349,1321,C41,5,Philidor Defense #3,Philidor Defense,
14007,TRUE,41,Mate,White,1309,1297,C44,4,King's Knight Opening: Normal Variation,King's Knight Opening,
14008,TRUE,29,Resign,White,1300,1233,C68,7,Ruy Lopez: Exchange Variation,Ruy Lopez,
14009,TRUE,123,Resign,White,1428,1150,B01,4,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,
14010,TRUE,92,Mate,Black,1139,1404,D02,4,Queen's Pawn Game: Symmetrical Variation,Queen's Pawn Game,
14011,TRUE,116,Resign,Black,1166,1123,A00,1,Ware Opening,Ware Opening,
14012,TRUE,54,Mate,Black,1137,1359,D02,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
14013,TRUE,53,Mate,White,1497,1141,A06,3,Zukertort Opening: Tennison Gambit,Zukertort Opening,
14014,TRUE,41,Mate,White,1383,1147,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
14015,TRUE,72,Mate,Black,1148,1880,A46,4,Indian Game: Wade-Tartakower Defense,Indian Game,
14016,TRUE,52,Mate,Black,1150,1596,A40,2,Horwitz Defense,Horwitz Defense,
14017,TRUE,15,Resign,White,1445,1473,C48,8,Four Knights Game: Spanish Variation |  Classical Variation,Four Knights Game,
14018,TRUE,62,Mate,Black,1454,1488,C61,6,Ruy Lopez: Bird Variation,Ruy Lopez,
14019,TRUE,73,Resign,Black,1508,1441,C41,4,Philidor Defense #2,Philidor Defense,
14020,TRUE,62,Resign,Black,1450,1516,B22,3,Sicilian Defense: Alapin Variation,Sicilian Defense,
14021,TRUE,25,Resign,White,1506,1460,C34,6,King's Gambit Accepted |  Fischer Defense,King's Gambit,Accepted
14022,TRUE,58,Resign,Black,1436,1449,A49,4,East Indian Defense,East Indian Defense,
14023,TRUE,72,Resign,Black,1478,1473,C00,3,French Defense: La Bourdonnais Variation,French Defense,
14024,TRUE,82,Mate,Black,1487,1559,C42,5,Russian Game: Three Knights Game,Russian Game,
14025,TRUE,75,Mate,White,1550,1496,C41,4,Philidor Defense #2,Philidor Defense,
14026,TRUE,97,Draw,Draw,1499,1431,C78,11,Ruy Lopez: Closed Variations |  Morphy Attack,Ruy Lopez,
14027,TRUE,45,Resign,White,1486,1526,C00,3,French Defense: Knight Variation,French Defense,
14028,TRUE,66,Mate,Black,1499,1433,B22,3,Sicilian Defense: Alapin Variation,Sicilian Defense,
14029,TRUE,44,Mate,Black,1242,1494,C41,5,Philidor Defense #3,Philidor Defense,
14030,TRUE,103,Resign,White,1490,1247,C41,5,Philidor Defense #3,Philidor Defense,
14031,TRUE,49,Mate,White,1803,1493,C64,6,Ruy Lopez: Classical Variation,Ruy Lopez,
14032,TRUE,170,Draw,Draw,1545,1491,B00,3,King's Pawn Game: Nimzowitsch Defense,King's Pawn Game,
14033,TRUE,66,Mate,Black,1489,1604,B01,4,Scandinavian Defense: Modern Variation #2,Scandinavian Defense,
14034,TRUE,68,Resign,White,1506,1500,D15,8,Slav Defense: Schlechter Variation,Slav Defense,
14035,TRUE,97,Resign,White,1489,1498,C41,5,Philidor Defense #3,Philidor Defense,
14036,TRUE,61,Resign,White,1471,1487,A45,3,Paleface Attack,Paleface Attack,
14037,TRUE,136,Mate,Black,1499,1458,C41,4,Philidor Defense #2,Philidor Defense,
14038,TRUE,128,Mate,Black,1397,1491,C20,3,King's Pawn Game: Napoleon Attack,King's Pawn Game,
14039,TRUE,116,Mate,Black,1504,1450,C48,7,Four Knights Game: Spanish Variation,Four Knights Game,
14040,TRUE,35,Resign,White,1761,1508,D20,5,Queen's Gambit Accepted: Old Variation,Queen's Gambit,Accepted
14041,TRUE,55,Resign,Black,1518,1546,C68,7,Ruy Lopez: Exchange Variation,Ruy Lopez,
14042,TRUE,57,Mate,White,1536,1528,C62,6,Ruy Lopez: Steinitz Defense,Ruy Lopez,
14043,TRUE,63,Resign,White,1517,1547,C62,6,Ruy Lopez: Steinitz Defense,Ruy Lopez,
14044,TRUE,56,Resign,Black,1526,1580,B22,3,Sicilian Defense: Alapin Variation,Sicilian Defense,
14045,TRUE,32,Resign,Black,1675,1510,A01,2,Nimzo-Larsen Attack: Indian Variation,Nimzo-Larsen Attack,
14046,TRUE,83,Mate,White,1498,1206,C40,4,King's Pawn Game: Damiano Defense,King's Pawn Game,
14047,TRUE,69,Resign,White,1279,1515,C45,11,Scotch Game: Mieses Variation,Scotch Game,
14048,TRUE,105,Resign,White,1502,1603,C72,9,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense,Ruy Lopez,
14049,TRUE,34,Resign,Black,1392,1494,C41,5,Philidor Defense #3,Philidor Defense,
14050,TRUE,27,Mate,White,1480,1580,C64,6,Ruy Lopez: Classical Variation,Ruy Lopez,
14051,TRUE,54,Resign,Black,1596,1466,A16,3,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,English Opening,
14052,TRUE,80,Mate,Black,1470,1694,B10,2,Caro-Kann Defense,Caro-Kann Defense,
14053,TRUE,84,Resign,Black,1482,1454,B09,11,Pirc Defense: Austrian Attack |  Weiss Variation,Pirc Defense,
14054,TRUE,61,Mate,White,1480,1430,C42,5,Russian Game: Three Knights Game,Russian Game,
14055,TRUE,45,Mate,White,1416,1493,C62,6,Ruy Lopez: Steinitz Defense,Ruy Lopez,
14056,TRUE,139,Mate,White,1475,1505,B07,7,Pirc Defense: Byrne Variation,Pirc Defense,
14057,TRUE,50,Resign,Black,1432,1493,C20,3,King's Pawn Game: Leonardis Variation,King's Pawn Game,
14058,TRUE,40,Mate,Black,1404,1485,C42,5,Russian Game: Three Knights Game,Russian Game,
14059,TRUE,105,Resign,White,1474,1468,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14060,TRUE,78,Resign,Black,1485,1484,A40,1,Queen's Pawn,Queen's Pawn,
14061,TRUE,88,Resign,Black,1495,1474,C26,5,Vienna Game: Stanley Variation,Vienna Game,
14062,TRUE,27,Resign,White,1500,1481,C42,5,Russian Game: Three Knights Game,Russian Game,
14063,TRUE,45,Resign,White,1470,1479,A40,2,Horwitz Defense,Horwitz Defense,
14064,TRUE,17,Mate,White,1476,1481,C42,5,Russian Game: Urusov Gambit,Russian Game,
14065,TRUE,45,Resign,White,1500,1488,C42,5,Russian Game: Three Knights Game,Russian Game,
14066,TRUE,62,Resign,Black,1493,1477,C26,5,Vienna Game: Stanley Variation,Vienna Game,
14067,TRUE,106,Resign,Black,1459,1466,C42,9,Russian Game: Cozio (Lasker) Attack,Russian Game,
14068,TRUE,72,Resign,Black,1476,1513,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14069,TRUE,17,Resign,White,1303,1491,C20,2,King's Pawn Game,King's Pawn Game,
14070,TRUE,35,Resign,Black,1503,1477,A43,3,Benoni Defense: Benoni Gambit Accepted,Benoni Defense,
14071,TRUE,41,Mate,White,1520,1513,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
14072,TRUE,14,Draw,Draw,1511,1576,A43,3,Benoni Defense: Benoni Gambit Accepted,Benoni Defense,
14073,TRUE,51,Resign,White,1446,1517,C42,5,Russian Game: Three Knights Game,Russian Game,
14074,TRUE,97,Draw,Draw,1532,1517,C43,6,Petrov: Modern Attack,Petrov,
14075,TRUE,72,Resign,Black,1528,1517,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14076,TRUE,15,Resign,White,1814,1531,C34,6,King's Gambit Accepted |  Schallopp Defense,King's Gambit,Accepted
14077,TRUE,19,Mate,White,1549,1541,A00,1,Clemenz Opening,Clemenz Opening,
14078,TRUE,21,Resign,White,1531,1526,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14079,TRUE,58,Resign,Black,1544,1465,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14080,TRUE,25,Mate,White,1532,1595,A45,2,Indian Game,Indian Game,
14081,FALSE,74,Resign,Black,1306,1500,C46,7,Four Knights Game: Italian Variation,Four Knights Game,
14082,FALSE,38,Resign,Black,1500,1500,C44,4,King's Knight Opening: Normal Variation,King's Knight Opening,
14083,FALSE,35,Resign,White,1754,1500,C50,8,Italian Game: Giuoco Pianissimo |  Normal,Italian Game,
14084,FALSE,61,Resign,White,1640,1500,C46,5,Three Knights Opening,Three Knights Opening,
14085,FALSE,86,Resign,Black,1500,1640,C50,5,Italian Game,Italian Game,
14086,FALSE,20,Resign,White,1500,1544,C41,5,Philidor Defense,Philidor Defense,
14087,FALSE,89,Resign,White,1544,1500,C30,4,King's Gambit Declined |  Classical Variation,King's Gambit,Declined
14088,FALSE,47,Resign,White,1978,1500,E90,9,King's Indian Defense: Normal Variation |  Rare Defenses,King's Indian Defense,
14089,FALSE,63,Out of Time,White,1500,1493,C53,9,Italian Game: Bird's Attack,Italian Game,
14090,TRUE,65,Mate,White,1281,1196,A40,1,Queen's Pawn,Queen's Pawn,
14091,TRUE,51,Resign,White,1416,1201,B10,2,Caro-Kann Defense,Caro-Kann Defense,
14092,TRUE,22,Resign,Black,1212,1218,E61,4,Indian Game: West Indian Defense,Indian Game,
14093,TRUE,46,Resign,Black,1224,1222,D06,4,Queen's Gambit Refused: Marshall Defense,Queen's Gambit,Refused
14094,TRUE,61,Resign,White,1547,1227,B10,2,Caro-Kann Defense,Caro-Kann Defense,
14095,TRUE,36,Resign,Black,1565,1207,B12,5,Caro-Kann Defense: Advance Variation,Caro-Kann Defense,
14096,TRUE,133,Resign,Black,1208,1871,D30,4,Queen's Gambit Declined,Queen's Gambit,Declined
14097,TRUE,65,Out of Time,White,1099,1222,A45,3,Paleface Attack,Paleface Attack,
14098,TRUE,59,Resign,White,1397,1228,B10,2,Caro-Kann Defense,Caro-Kann Defense,
14099,TRUE,28,Resign,White,1219,1162,A40,2,Horwitz Defense,Horwitz Defense,
14100,TRUE,53,Out of Time,White,1406,1224,B15,9,Caro-Kann Defense: Alekhine Gambit,Caro-Kann Defense,
14101,TRUE,55,Out of Time,White,1317,1233,B10,2,Caro-Kann Defense,Caro-Kann Defense,
14102,TRUE,36,Mate,Black,1281,1220,B10,2,Caro-Kann Defense,Caro-Kann Defense,
14103,TRUE,64,Out of Time,Black,1232,1198,D11,7,Slav Defense: Quiet Variation,Slav Defense,
14104,TRUE,55,Resign,White,1222,1202,A43,2,Old Benoni Defense,Old Benoni Defense,
14105,TRUE,71,Resign,White,1650,1661,C24,4,Bishop's Opening: Berlin Defense,Bishop's Opening,
14106,TRUE,31,Resign,White,1652,1593,C45,7,Scotch Game,Scotch Game,
14107,TRUE,111,Resign,White,1658,1663,C45,9,Scotch Game: Alekhine Gambit,Scotch Game,
14108,TRUE,99,Resign,White,1730,1672,E88,14,King's Indian Defense: Saemisch Variation |  Closed Variation |  7...c6,King's Indian Defense,
14109,TRUE,85,Resign,Black,1817,1683,B30,4,Sicilian Defense: Old Sicilian,Sicilian Defense,
14110,TRUE,35,Resign,White,1617,1697,B30,4,Sicilian Defense: Old Sicilian,Sicilian Defense,
14111,TRUE,26,Resign,White,1688,1612,C50,6,Giuoco Piano,Giuoco Piano,
14112,TRUE,106,Mate,Black,1573,1680,A02,1,Bird Opening,Bird Opening,
14113,TRUE,17,Resign,Black,1691,1699,B06,7,Modern Defense: Two Knights Variation,Modern Defense,
14114,FALSE,13,Resign,White,2549,1425,B10,8,Caro-Kann Defense: Accelerated Panov Attack |  Modern Variation,Caro-Kann Defense,
14115,FALSE,55,Mate,White,2621,1425,B12,5,Caro-Kann Defense: Modern Variation,Caro-Kann Defense,
14116,TRUE,69,Mate,White,1352,1304,C44,5,Scotch Game,Scotch Game,
14117,TRUE,57,Draw,Draw,1324,1407,B00,3,Nimzowitsch Defense |  Declined Variation,Nimzowitsch Defense,
14118,FALSE,1,Out of Time,White,2621,1324,A40,1,Queen's Pawn,Queen's Pawn,
14119,TRUE,86,Out of Time,Black,1500,1500,C00,4,Rat Defense: Small Center Defense,Rat Defense,
14120,TRUE,29,Resign,White,1815,1727,B12,7,Caro-Kann Defense: Advance Variation |  Bayonet Attack,Caro-Kann Defense,
14121,TRUE,118,Resign,Black,1674,1717,B21,5,Sicilian Defense: Smith-Morra Gambit,Sicilian Defense,
14122,TRUE,50,Resign,Black,1748,1705,B10,3,Caro-Kann Defense: Euwe Attack,Caro-Kann Defense,
14123,TRUE,65,Resign,White,1645,1601,C53,7,Italian Game: Classical Variation #2,Italian Game,
14124,TRUE,40,Mate,Black,1613,1613,A45,2,Indian Game,Indian Game,
14125,TRUE,50,Resign,Black,1655,1599,A40,2,Horwitz Defense,Horwitz Defense,
14126,TRUE,37,Resign,White,1488,1616,C50,6,Giuoco Piano,Giuoco Piano,
14127,TRUE,8,Resign,Black,1631,1547,A40,2,English Defense #2,English Defense,
14128,TRUE,36,Resign,Black,1636,1895,C53,7,Italian Game: Classical Variation #2,Italian Game,
14129,TRUE,57,Resign,White,1643,1693,B50,6,Sicilian Defense: Modern Variations |  Anti-Qxd4 Move Order,Sicilian Defense,
14130,TRUE,45,Resign,White,1591,1389,B23,5,Sicilian Defense: Grand Prix Attack,Sicilian Defense,
14131,TRUE,39,Resign,White,1372,1401,D30,7,Queen's Gambit Declined: Traditional Variation,Queen's Gambit,Declined
14132,TRUE,54,Resign,Black,1411,1407,C60,6,Ruy Lopez: Spanish Countergambit,Ruy Lopez,
14133,TRUE,87,Resign,White,1395,1423,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
14134,TRUE,46,Draw,Draw,1424,1395,C65,6,Ruy Lopez: Berlin Defense #2,Ruy Lopez,
14135,TRUE,60,Resign,Black,1435,1404,C65,6,Ruy Lopez: Berlin Defense #2,Ruy Lopez,
14136,TRUE,67,Mate,White,1425,1400,C60,6,Ruy Lopez: Cozio Defense,Ruy Lopez,
14137,TRUE,82,Mate,Black,1390,1416,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
14138,TRUE,75,Mate,White,1427,1426,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
14139,TRUE,76,Out of Time,Black,1438,1415,C40,4,Elephant Gambit,Elephant Gambit,
14140,TRUE,64,Resign,Black,1426,1427,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
14141,TRUE,54,Mate,Black,1256,1421,E20,8,Nimzo-Indian Defense: Ragozin Variation,Nimzo-Indian Defense,
14142,TRUE,48,Resign,White,1405,1586,C41,5,Philidor Defense #3,Philidor Defense,
14143,TRUE,52,Out of Time,Black,1415,1431,C62,6,Ruy Lopez: Steinitz Defense,Ruy Lopez,
14144,TRUE,51,Mate,White,1487,1424,C48,7,Four Knights Game: Spanish Variation,Four Knights Game,
14145,TRUE,36,Resign,Black,1434,1478,C41,5,Philidor Defense #3,Philidor Defense,
14146,TRUE,93,Resign,White,1384,1446,A04,2,Zukertort Opening: Sicilian Invitation,Zukertort Opening,
14147,TRUE,93,Resign,White,1555,1454,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
14148,TRUE,36,Mate,Black,1461,1334,B01,4,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,
14149,FALSE,65,Resign,White,1833,1461,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
